timestamp_unix,timestamp_polar_ns,sample_index,x_mg,y_mg,z_mg,vm_mg
1778657114.782252,599616077339507560,648,-1023.0,-76.0,56.0,1027.35
1778657114.822252,599616077379507560,648,-1018.0,-69.0,56.0,1021.87
1778657114.862252,599616077419507560,648,-1015.0,-70.0,53.0,1018.79
1778657114.902252,599616077459507560,648,-1017.0,-78.0,62.0,1021.87
1778657114.942252,599616077499507560,648,-1028.0,-80.0,57.0,1032.68
1778657114.982252,599616077539507560,648,-1021.0,-74.0,57.0,1025.26
1778657115.022252,599616077579507560,648,-1014.0,-72.0,51.0,1017.83
1778657115.062252,599616077619507560,648,-1018.0,-73.0,49.0,1021.79
1778657115.102252,599616077659507560,648,-1021.0,-71.0,42.0,1024.33
1778657115.141109,599616077678991274,684,-1018.0,-64.0,45.0,1021.0
1778657115.181109,599616077718991274,684,-1016.0,-63.0,47.0,1019.04
1778657115.221109,599616077758991274,684,-1018.0,-68.0,50.0,1021.49
1778657115.261109,599616077798991274,684,-1021.0,-75.0,53.0,1025.12
1778657115.301109,599616077838991274,684,-1021.0,-67.0,54.0,1024.62
1778657115.341109,599616077878991274,684,-1018.0,-63.0,52.0,1021.27
1778657115.381109,599616077918991274,684,-1018.0,-63.0,56.0,1021.48
1778657115.421109,599616077958991274,684,-1017.0,-65.0,56.0,1020.61
1778657115.461109,599616077998991274,684,-1018.0,-64.0,49.0,1021.19
1778657115.501109,599616078038991274,684,-1018.0,-64.0,50.0,1021.23
1778657115.541109,599616078078991274,684,-1018.0,-64.0,52.0,1021.33
1778657115.581109,599616078118991274,684,-1017.0,-63.0,51.0,1020.22
1778657115.621109,599616078158991274,684,-1021.0,-63.0,62.0,1024.82
1778657115.661109,599616078198991274,684,-1020.0,-66.0,49.0,1023.31
1778657115.701109,599616078238991274,684,-1017.0,-57.0,49.0,1019.77
1778657115.741109,599616078278991274,684,-1019.0,-61.0,56.0,1022.36
1778657115.781109,599616078318991274,684,-1021.0,-59.0,51.0,1023.97
1778657115.821109,599616078358991274,684,-1018.0,-59.0,58.0,1021.36
1778657115.861109,599616078398991274,684,-1017.0,-63.0,48.0,1020.08
1778657115.901109,599616078438991274,684,-1018.0,-59.0,60.0,1021.47
1778657115.941109,599616078478991274,684,-1020.0,-62.0,53.0,1023.26
1778657115.981109,599616078518991274,684,-1019.0,-60.0,51.0,1022.04
1778657116.021109,599616078558991274,684,-1018.0,-60.0,57.0,1021.36
1778657116.061109,599616078598991274,684,-1018.0,-62.0,48.0,1021.02
1778657116.101109,599616078638991274,684,-1018.0,-60.0,52.0,1021.09
1778657116.141109,599616078678991274,684,-1018.0,-63.0,53.0,1021.32
1778657116.181109,599616078718991274,684,-1019.0,-64.0,51.0,1022.28
1778657116.221109,599616078758991274,684,-1020.0,-63.0,54.0,1023.37
1778657116.261109,599616078798991274,684,-1017.0,-61.0,54.0,1020.26
1778657116.301109,599616078838991274,684,-1018.0,-60.0,58.0,1021.41
1778657116.341109,599616078878991274,684,-1018.0,-60.0,49.0,1020.94
1778657116.381109,599616078918991274,684,-1017.0,-59.0,53.0,1020.09
1778657116.421109,599616078958991274,684,-1018.0,-63.0,55.0,1021.43
1778657116.461109,599616078998991274,684,-1020.0,-65.0,53.0,1023.44
1778657116.501109,599616079038991274,684,-1020.0,-60.0,46.0,1022.8
1778657116.541109,599616079078991274,684,-1017.0,-61.0,49.0,1020.01
1778657116.583171,599616079099360032,720,-1016.0,-58.0,54.0,1019.09
1778657116.623171,599616079139360032,720,-1018.0,-67.0,50.0,1021.43
1778657116.663171,599616079179360032,720,-1019.0,-63.0,64.0,1022.95
1778657116.703171,599616079219360032,720,-1018.0,-60.0,57.0,1021.36
1778657116.743171,599616079259360032,720,-1020.0,-49.0,53.0,1022.55
1778657116.783171,599616079299360032,720,-1020.0,-51.0,55.0,1022.75
1778657116.823171,599616079339360032,720,-1017.0,-47.0,42.0,1018.95
1778657116.863171,599616079379360032,720,-1016.0,-50.0,45.0,1018.22
1778657116.903171,599616079419360032,720,-1020.0,-61.0,41.0,1022.64
1778657116.943171,599616079459360032,720,-1021.0,-65.0,44.0,1024.01
1778657116.983171,599616079499360032,720,-1018.0,-64.0,50.0,1021.23
1778657117.023171,599616079539360032,720,-1019.0,-62.0,43.0,1021.79
1778657117.063171,599616079579360032,720,-1018.0,-58.0,58.0,1021.3
1778657117.103171,599616079619360032,720,-1020.0,-61.0,56.0,1023.36
1778657117.143171,599616079659360032,720,-1022.0,-63.0,49.0,1025.11
1778657117.183171,599616079699360032,720,-1019.0,-65.0,53.0,1022.45
1778657117.223171,599616079739360032,720,-1016.0,-60.0,53.0,1019.15
1778657117.263171,599616079779360032,720,-1017.0,-63.0,55.0,1020.43
1778657117.303171,599616079819360032,720,-1020.0,-64.0,50.0,1023.23
1778657117.343171,599616079859360032,720,-1021.0,-59.0,45.0,1023.69
1778657117.383171,599616079899360032,720,-1018.0,-69.0,48.0,1021.46
1778657117.423171,599616079939360032,720,-1019.0,-87.0,45.0,1023.7
1778657117.463171,599616079979360032,720,-1032.0,-84.0,-1.0,1035.41
1778657117.503171,599616080019360032,720,-1017.0,-76.0,13.0,1019.92
1778657117.543171,599616080059360032,720,-1016.0,-63.0,42.0,1018.82
1778657117.583171,599616080099360032,720,-1015.0,-54.0,89.0,1020.32
1778657117.623171,599616080139360032,720,-1015.0,-61.0,74.0,1019.52
1778657117.663171,599616080179360032,720,-1018.0,-65.0,94.0,1024.39
1778657117.703171,599616080219360032,720,-1017.0,-38.0,155.0,1029.45
1778657117.743171,599616080259360032,720,-1013.0,-37.0,118.0,1020.52
1778657117.783171,599616080299360032,720,-1014.0,-63.0,72.0,1018.5
1778657117.823171,599616080339360032,720,-1018.0,-66.0,139.0,1029.56
1778657117.863171,599616080379360032,720,-1007.0,-80.0,128.0,1018.25
1778657117.903171,599616080419360032,720,-1014.0,-105.0,116.0,1026.0
1778657117.943171,599616080459360032,720,-1015.0,-129.0,72.0,1025.69
1778657117.983171,599616080499360032,720,-1021.0,-128.0,82.0,1032.25
1778657117.975828,599616080519728788,756,-1019.0,-130.0,67.0,1029.44
1778657118.015829,599616080559728788,756,-1014.0,-142.0,39.0,1024.64
1778657118.055829,599616080599728788,756,-1016.0,-152.0,42.0,1028.17
1778657118.095829,599616080639728788,756,-1016.0,-143.0,31.0,1026.48
1778657118.135828,599616080679728788,756,-1023.0,-132.0,50.0,1032.69
1778657118.175828,599616080719728788,756,-1021.0,-126.0,49.0,1029.91
1778657118.215828,599616080759728788,756,-1016.0,-121.0,43.0,1024.08
1778657118.255829,599616080799728788,756,-1016.0,-120.0,50.0,1024.28
1778657118.295829,599616080839728788,756,-1016.0,-122.0,52.0,1024.62
1778657118.335829,599616080879728788,756,-1021.0,-126.0,46.0,1029.77
1778657118.375829,599616080919728788,756,-1016.0,-126.0,48.0,1024.91
1778657118.415828,599616080959728788,756,-1014.0,-125.0,48.0,1022.8
1778657118.455828,599616080999728788,756,-1017.0,-129.0,45.0,1026.14
1778657118.495828,599616081039728788,756,-1014.0,-128.0,55.0,1023.53
1778657118.535829,599616081079728788,756,-1018.0,-127.0,55.0,1027.36
1778657118.575829,599616081119728788,756,-1019.0,-126.0,61.0,1028.57
1778657118.615829,599616081159728788,756,-1019.0,-124.0,61.0,1028.33
1778657118.655828,599616081199728788,756,-1014.0,-107.0,64.0,1021.64
1778657118.695828,599616081239728788,756,-1016.0,-126.0,47.0,1024.86
1778657118.735828,599616081279728788,756,-1019.0,-135.0,48.0,1029.02
1778657118.775829,599616081319728788,756,-1016.0,-135.0,52.0,1026.25
1778657118.815829,599616081359728788,756,-1015.0,-129.0,39.0,1023.91
1778657118.855829,599616081399728788,756,-1013.0,-126.0,61.0,1022.63
1778657118.895828,599616081439728788,756,-1016.0,-126.0,61.0,1025.6
1778657118.935828,599616081479728788,756,-1016.0,-124.0,56.0,1025.07
1778657118.975828,599616081519728788,756,-1019.0,-122.0,68.0,1028.53
1778657119.015829,599616081559728788,756,-1017.0,-124.0,58.0,1026.17
1778657119.055829,599616081599728788,756,-1015.0,-116.0,62.0,1023.49
1778657119.095829,599616081639728788,756,-1017.0,-114.0,62.0,1025.25
1778657119.135828,599616081679728788,756,-1016.0,-111.0,52.0,1023.37
1778657119.175828,599616081719728788,756,-1015.0,-110.0,71.0,1023.41
1778657119.215828,599616081759728788,756,-1015.0,-117.0,63.0,1023.66
1778657119.255829,599616081799728788,756,-1016.0,-109.0,71.0,1024.29
1778657119.295829,599616081839728788,756,-1017.0,-109.0,66.0,1024.95
1778657119.335829,599616081879728788,756,-1016.0,-110.0,63.0,1023.88
1778657119.375829,599616081919728788,756,-1016.0,-115.0,68.0,1024.75
1778657119.415772,599616081939334596,792,-1018.0,-119.0,67.0,1027.12
1778657119.455772,599616081979334596,792,-1017.0,-119.0,71.0,1026.4
1778657119.495772,599616082019334596,792,-1017.0,-121.0,72.0,1026.7
1778657119.535772,599616082059334596,792,-1019.0,-114.0,62.0,1027.23
1778657119.575772,599616082099334596,792,-1019.0,-96.0,65.0,1025.57
1778657119.615772,599616082139334596,792,-1017.0,-94.0,75.0,1024.08
1778657119.655772,599616082179334596,792,-1016.0,-97.0,73.0,1023.23
1778657119.695772,599616082219334596,792,-1017.0,-97.0,71.0,1024.08
1778657119.735772,599616082259334596,792,-1018.0,-105.0,71.0,1025.86
1778657119.775772,599616082299334596,792,-1018.0,-100.0,72.0,1025.43
1778657119.815772,599616082339334596,792,-1017.0,-98.0,76.0,1024.53
1778657119.855772,599616082379334596,792,-1017.0,-99.0,77.0,1024.7
1778657119.895772,599616082419334596,792,-1017.0,-93.0,86.0,1024.86
1778657119.935772,599616082459334596,792,-1019.0,-84.0,71.0,1024.92
1778657119.975772,599616082499334596,792,-1017.0,-84.0,69.0,1022.79
1778657120.015772,599616082539334596,792,-1016.0,-83.0,85.0,1022.92
1778657120.055772,599616082579334596,792,-1017.0,-79.0,78.0,1023.04
1778657120.095772,599616082619334596,792,-1017.0,-86.0,88.0,1024.42
1778657120.135772,599616082659334596,792,-1017.0,-87.0,78.0,1023.69
1778657120.175772,599616082699334596,792,-1016.0,-76.0,86.0,1022.46
1778657120.215772,599616082739334596,792,-1019.0,-72.0,77.0,1024.44
1778657120.255772,599616082779334596,792,-1017.0,-66.0,76.0,1021.97
1778657120.295772,599616082819334596,792,-1015.0,-68.0,85.0,1020.82
1778657120.335772,599616082859334596,792,-1017.0,-71.0,71.0,1021.94
1778657120.375772,599616082899334596,792,-1017.0,-65.0,85.0,1022.61
1778657120.415772,599616082939334596,792,-1019.0,-65.0,81.0,1024.28
1778657120.455772,599616082979334596,792,-1017.0,-64.0,69.0,1021.35
1778657120.495772,599616083019334596,792,-1016.0,-65.0,83.0,1021.45
1778657120.535772,599616083059334596,792,-1018.0,-66.0,74.0,1022.82
1778657120.575772,599616083099334596,792,-1019.0,-62.0,71.0,1023.35
1778657120.615772,599616083139334596,792,-1016.0,-64.0,79.0,1021.07
1778657120.655772,599616083179334596,792,-1017.0,-62.0,73.0,1021.5
1778657120.695772,599616083219334596,792,-1018.0,-61.0,76.0,1022.65
1778657120.735772,599616083259334596,792,-1017.0,-63.0,75.0,1021.71
1778657120.775772,599616083299334596,792,-1017.0,-65.0,72.0,1021.62
1778657120.815772,599616083339334596,792,-1016.0,-63.0,65.0,1020.02
1778657120.811898,599616083358909874,828,-1018.0,-52.0,59.0,1021.03
1778657120.851899,599616083398909874,828,-1019.0,-54.0,51.0,1021.7
1778657120.891899,599616083438909874,828,-1022.0,-44.0,56.0,1024.48
1778657120.931899,599616083478909874,828,-1023.0,-49.0,57.0,1025.76
1778657120.971899,599616083518909874,828,-1021.0,-58.0,73.0,1025.25
1778657121.011899,599616083558909874,828,-1017.0,-73.0,64.0,1021.62
1778657121.051898,599616083598909874,828,-1018.0,-69.0,66.0,1022.47
1778657121.091899,599616083638909874,828,-1020.0,-74.0,66.0,1024.81
1778657121.131899,599616083678909874,828,-1014.0,-75.0,63.0,1018.72
1778657121.171899,599616083718909874,828,-1012.0,-50.0,104.0,1018.56
1778657121.211899,599616083758909874,828,-1019.0,-35.0,65.0,1021.67
1778657121.251899,599616083798909874,828,-1029.0,-6.0,43.0,1029.92
1778657121.291898,599616083838909874,828,-1016.0,-47.0,16.0,1017.21
1778657121.331898,599616083878909874,828,-1018.0,-58.0,38.0,1020.36
1778657121.371899,599616083918909874,828,-1026.0,-84.0,52.0,1030.75
1778657121.411899,599616083958909874,828,-1017.0,-78.0,49.0,1021.16
1778657121.451899,599616083998909874,828,-1034.0,-60.0,52.0,1037.04
1778657121.491899,599616084038909874,828,-1027.0,-62.0,51.0,1030.13
1778657121.531898,599616084078909874,828,-1017.0,-50.0,38.0,1018.94
1778657121.571898,599616084118909874,828,-1008.0,-46.0,20.0,1009.25
1778657121.611899,599616084158909874,828,-983.0,8.0,83.0,986.53
1778657121.651899,599616084198909874,828,-973.0,7.0,117.0,980.03
1778657121.691899,599616084238909874,828,-1093.0,-56.0,83.0,1097.58
1778657121.731899,599616084278909874,828,-1121.0,-49.0,39.0,1122.75
1778657121.771899,599616084318909874,828,-1029.0,-31.0,-3.0,1029.47
1778657121.811898,599616084358909874,828,-988.0,2.0,9.0,988.04
1778657121.851899,599616084398909874,828,-1012.0,-75.0,30.0,1015.22
1778657121.891899,599616084438909874,828,-1074.0,-73.0,35.0,1077.05
1778657121.931899,599616084478909874,828,-1033.0,16.0,0.0,1033.12
1778657121.971899,599616084518909874,828,-1018.0,75.0,29.0,1021.17
1778657122.011899,599616084558909874,828,-1002.0,-5.0,52.0,1003.36
1778657122.051898,599616084598909874,828,-1042.0,-82.0,55.0,1046.67
1778657122.091899,599616084638909874,828,-1056.0,-53.0,74.0,1059.92
1778657122.131899,599616084678909874,828,-1007.0,-11.0,50.0,1008.3
1778657122.171899,599616084718909874,828,-995.0,5.0,96.0,999.63
1778657122.211899,599616084758909874,828,-1014.0,21.0,108.0,1019.95
1778657122.252433,599616084778942938,864,-1018.0,36.0,114.0,1025.0
1778657122.292434,599616084818942938,864,-1015.0,34.0,96.0,1020.1
1778657122.332433,599616084858942938,864,-1023.0,31.0,113.0,1029.69
1778657122.372433,599616084898942938,864,-1017.0,37.0,111.0,1023.71
1778657122.412433,599616084938942938,864,-1011.0,47.0,109.0,1017.94
1778657122.452433,599616084978942938,864,-1013.0,42.0,113.0,1020.15
1778657122.492433,599616085018942938,864,-1020.0,45.0,121.0,1028.14
1778657122.532434,599616085058942938,864,-1015.0,46.0,115.0,1022.53
1778657122.572433,599616085098942938,864,-1013.0,50.0,134.0,1023.05
1778657122.612433,599616085138942938,864,-1013.0,48.0,116.0,1020.75
1778657122.652433,599616085178942938,864,-1028.0,54.0,150.0,1040.29
1778657122.692433,599616085218942938,864,-1024.0,59.0,143.0,1035.62
1778657122.732433,599616085258942938,864,-1017.0,77.0,143.0,1029.89
1778657122.772433,599616085298942938,864,-1016.0,80.0,136.0,1028.18
1778657122.812433,599616085338942938,864,-1003.0,53.0,121.0,1011.66
1778657122.852433,599616085378942938,864,-1012.0,31.0,98.0,1017.21
1778657122.892433,599616085418942938,864,-1031.0,10.0,99.0,1035.79
1778657122.932433,599616085458942938,864,-1009.0,34.0,110.0,1015.55
1778657122.972433,599616085498942938,864,-1006.0,23.0,119.0,1013.27
1778657123.012433,599616085538942938,864,-1018.0,28.0,153.0,1029.81
1778657123.052433,599616085578942938,864,-1018.0,45.0,187.0,1036.01
1778657123.092433,599616085618942938,864,-1027.0,25.0,161.0,1039.84
1778657123.132433,599616085658942938,864,-1020.0,32.0,164.0,1033.6
1778657123.172433,599616085698942938,864,-1025.0,43.0,170.0,1039.89
1778657123.212433,599616085738942938,864,-1024.0,30.0,156.0,1036.25
1778657123.252433,599616085778942938,864,-1016.0,26.0,149.0,1027.2
1778657123.292434,599616085818942938,864,-1017.0,20.0,155.0,1028.94
1778657123.332433,599616085858942938,864,-1018.0,40.0,156.0,1030.66
1778657123.372433,599616085898942938,864,-1003.0,55.0,170.0,1018.79
1778657123.412433,599616085938942938,864,-989.0,88.0,184.0,1009.81
1778657123.452433,599616085978942938,864,-1011.0,101.0,206.0,1036.71
1778657123.492433,599616086018942938,864,-1005.0,39.0,219.0,1029.32
1778657123.532434,599616086058942938,864,-1010.0,16.0,220.0,1033.81
1778657123.572433,599616086098942938,864,-1009.0,39.0,208.0,1030.95
1778657123.612433,599616086138942938,864,-993.0,51.0,173.0,1009.25
1778657123.652433,599616086178942938,864,-990.0,62.0,193.0,1010.54
1778657123.647206,599616086199281168,900,-974.0,79.0,197.0,996.86
1778657123.687206,599616086239281168,900,-1016.0,66.0,159.0,1030.48
1778657123.727206,599616086279281168,900,-1049.0,9.0,137.0,1057.95
1778657123.767206,599616086319281168,900,-1046.0,4.0,182.0,1061.72
1778657123.807206,599616086359281168,900,-1012.0,67.0,137.0,1023.43
1778657123.847206,599616086399281168,900,-997.0,108.0,148.0,1013.69
1778657123.887206,599616086439281168,900,-1012.0,100.0,158.0,1029.13
1778657123.927206,599616086479281168,900,-1010.0,50.0,163.0,1024.29
1778657123.967206,599616086519281168,900,-1016.0,21.0,145.0,1026.51
1778657124.007206,599616086559281168,900,-1025.0,23.0,106.0,1030.72
1778657124.047206,599616086599281168,900,-1067.0,69.0,113.0,1075.18
1778657124.087206,599616086639281168,900,-1021.0,61.0,104.0,1028.09
1778657124.127206,599616086679281168,900,-969.0,18.0,63.0,971.21
1778657124.167206,599616086719281168,900,-1014.0,8.0,51.0,1015.31
1778657124.207206,599616086759281168,900,-1035.0,-59.0,53.0,1038.03
1778657124.247206,599616086799281168,900,-1031.0,-87.0,64.0,1036.64
1778657124.287206,599616086839281168,900,-1023.0,-69.0,89.0,1029.18
1778657124.327206,599616086879281168,900,-1031.0,-20.0,85.0,1034.69
1778657124.367206,599616086919281168,900,-1020.0,-46.0,83.0,1024.4
1778657124.407206,599616086959281168,900,-1035.0,-53.0,95.0,1040.7
1778657124.447206,599616086999281168,900,-1019.0,-34.0,87.0,1023.27
1778657124.487206,599616087039281168,900,-1020.0,-3.0,98.0,1024.7
1778657124.527206,599616087079281168,900,-1018.0,13.0,96.0,1022.6
1778657124.567206,599616087119281168,900,-1015.0,1.0,72.0,1017.55
1778657124.607206,599616087159281168,900,-1009.0,-5.0,66.0,1011.17
1778657124.647206,599616087199281168,900,-1000.0,-2.0,97.0,1004.7
1778657124.687206,599616087239281168,900,-1016.0,-16.0,84.0,1019.59
1778657124.727206,599616087279281168,900,-1032.0,-32.0,59.0,1034.18
1778657124.767206,599616087319281168,900,-1019.0,-60.0,61.0,1022.59
1778657124.807206,599616087359281168,900,-1015.0,-41.0,58.0,1017.48
1778657124.847206,599616087399281168,900,-1022.0,-10.0,51.0,1023.32
1778657124.887206,599616087439281168,900,-1064.0,5.0,44.0,1064.92
1778657124.927206,599616087479281168,900,-1039.0,-7.0,8.0,1039.05
1778657124.967206,599616087519281168,900,-1019.0,-22.0,23.0,1019.5
1778657125.007206,599616087559281168,900,-1016.0,-17.0,38.0,1016.85
1778657125.047206,599616087599281168,900,-1017.0,1.0,15.0,1017.11
1778657125.085457,599616087619039590,936,-1032.0,25.0,9.0,1032.34
1778657125.125458,599616087659039590,936,-1022.0,30.0,21.0,1022.66
1778657125.165457,599616087699039590,936,-1016.0,20.0,52.0,1017.53
1778657125.205457,599616087739039590,936,-1017.0,14.0,51.0,1018.37
1778657125.245457,599616087779039590,936,-1021.0,23.0,52.0,1022.58
1778657125.285457,599616087819039590,936,-1021.0,33.0,50.0,1022.76
1778657125.325457,599616087859039590,936,-1012.0,31.0,42.0,1013.35
1778657125.365458,599616087899039590,936,-1020.0,31.0,52.0,1021.79
1778657125.405457,599616087939039590,936,-1036.0,6.0,48.0,1037.13
1778657125.445457,599616087979039590,936,-1019.0,-2.0,42.0,1019.87
1778657125.485457,599616088019039590,936,-1021.0,-4.0,45.0,1022.0
1778657125.525457,599616088059039590,936,-1020.0,-1.0,31.0,1020.47
1778657125.565457,599616088099039590,936,-1020.0,3.0,26.0,1020.34
1778657125.605457,599616088139039590,936,-1022.0,-6.0,23.0,1022.28
1778657125.645458,599616088179039590,936,-1018.0,-20.0,20.0,1018.39
1778657125.685457,599616088219039590,936,-1018.0,-25.0,21.0,1018.52
1778657125.725457,599616088259039590,936,-1022.0,-13.0,1.0,1022.08
1778657125.765457,599616088299039590,936,-1028.0,-57.0,-7.0,1029.6
1778657125.805457,599616088339039590,936,-1039.0,-23.0,-6.0,1039.27
1778657125.845457,599616088379039590,936,-1022.0,21.0,55.0,1023.69
1778657125.885458,599616088419039590,936,-1011.0,33.0,72.0,1014.1
1778657125.925457,599616088459039590,936,-1015.0,16.0,74.0,1017.82
1778657125.965457,599616088499039590,936,-1044.0,-6.0,57.0,1045.57
1778657126.005457,599616088539039590,936,-1026.0,-13.0,41.0,1026.9
1778657126.045457,599616088579039590,936,-1010.0,-17.0,43.0,1011.06
1778657126.085457,599616088619039590,936,-1015.0,-23.0,54.0,1016.7
1778657126.125458,599616088659039590,936,-1034.0,-36.0,66.0,1036.73
1778657126.165457,599616088699039590,936,-1035.0,-49.0,84.0,1039.56
1778657126.205457,599616088739039590,936,-1017.0,-65.0,67.0,1021.28
1778657126.245457,599616088779039590,936,-1010.0,-76.0,80.0,1016.01
1778657126.285457,599616088819039590,936,-1012.0,-57.0,114.0,1019.99
1778657126.325457,599616088859039590,936,-1014.0,-11.0,110.0,1020.01
1778657126.365458,599616088899039590,936,-1027.0,-9.0,111.0,1033.02
1778657126.405457,599616088939039590,936,-1017.0,-26.0,88.0,1021.13
1778657126.445457,599616088979039590,936,-1009.0,-52.0,74.0,1013.05
1778657126.485457,599616089019039590,936,-1009.0,-62.0,92.0,1015.08
1778657126.479060,599616089039103158,972,-1021.0,-76.0,89.0,1027.69
1778657126.519060,599616089079103158,972,-1020.0,-77.0,75.0,1025.65
1778657126.559060,599616089119103158,972,-1013.0,-94.0,65.0,1019.43
1778657126.599060,599616089159103158,972,-1013.0,-71.0,79.0,1018.55
1778657126.639060,599616089199103158,972,-1019.0,-63.0,77.0,1023.85
1778657126.679060,599616089239103158,972,-1026.0,-90.0,61.0,1031.74
1778657126.719060,599616089279103158,972,-1021.0,-90.0,63.0,1026.89
1778657126.759060,599616089319103158,972,-1018.0,-72.0,79.0,1023.6
1778657126.799060,599616089359103158,972,-1016.0,-56.0,79.0,1020.6
1778657126.839060,599616089399103158,972,-1017.0,-63.0,59.0,1020.66
1778657126.879060,599616089439103158,972,-1019.0,-78.0,41.0,1022.8
1778657126.919060,599616089479103158,972,-1017.0,-69.0,38.0,1020.05
1778657126.959060,599616089519103158,972,-1016.0,-56.0,36.0,1018.18
1778657126.999060,599616089559103158,972,-1019.0,-43.0,38.0,1020.61
1778657127.039060,599616089599103158,972,-1023.0,-39.0,49.0,1024.92
1778657127.079060,599616089639103158,972,-1021.0,-46.0,49.0,1023.21
1778657127.119060,599616089679103158,972,-1019.0,-31.0,54.0,1020.9
1778657127.159060,599616089719103158,972,-1022.0,-15.0,41.0,1022.93
1778657127.199060,599616089759103158,972,-1019.0,-12.0,52.0,1020.4
1778657127.239060,599616089799103158,972,-1018.0,-26.0,47.0,1019.42
1778657127.279060,599616089839103158,972,-1021.0,-23.0,47.0,1022.34
1778657127.319060,599616089879103158,972,-1025.0,-23.0,52.0,1026.58
1778657127.359060,599616089919103158,972,-1020.0,-23.0,45.0,1021.25
1778657127.399060,599616089959103158,972,-1017.0,-25.0,57.0,1018.9
1778657127.439060,599616089999103158,972,-1021.0,-29.0,58.0,1023.06
1778657127.479060,599616090039103158,972,-1020.0,-15.0,59.0,1021.82
1778657127.519060,599616090079103158,972,-1020.0,-11.0,57.0,1021.65
1778657127.559060,599616090119103158,972,-1015.0,-4.0,49.0,1016.19
1778657127.599060,599616090159103158,972,-1017.0,-3.0,62.0,1018.89
1778657127.639060,599616090199103158,972,-1025.0,-9.0,54.0,1026.46
1778657127.679060,599616090239103158,972,-1027.0,-13.0,51.0,1028.35
1778657127.719060,599616090279103158,972,-1001.0,2.0,39.0,1001.76
1778657127.759060,599616090319103158,972,-1020.0,-20.0,-49.0,1021.37
1778657127.799060,599616090359103158,972,-1085.0,-24.0,95.0,1089.42
1778657127.839060,599616090399103158,972,-1009.0,-18.0,21.0,1009.38
1778657127.879060,599616090439103158,972,-987.0,7.0,24.0,987.32
1778657127.967560,599616090458800506,1008,-1065.0,-44.0,88.0,1069.53
1778657128.007560,599616090498800506,1008,-1045.0,-5.0,28.0,1045.39
1778657128.047560,599616090538800506,1008,-970.0,-14.0,-41.0,970.97
1778657128.087560,599616090578800506,1008,-1055.0,-1.0,82.0,1058.18
1778657128.127560,599616090618800506,1008,-1039.0,-14.0,31.0,1039.56
1778657128.167560,599616090658800506,1008,-993.0,-11.0,35.0,993.68
1778657128.207560,599616090698800506,1008,-994.0,-14.0,59.0,995.85
1778657128.247560,599616090738800506,1008,-1063.0,-34.0,68.0,1065.72
1778657128.287560,599616090778800506,1008,-1030.0,-49.0,35.0,1031.76
1778657128.327560,599616090818800506,1008,-999.0,-14.0,26.0,999.44
1778657128.367560,599616090858800506,1008,-1043.0,-1.0,45.0,1043.97
1778657128.407560,599616090898800506,1008,-1033.0,-18.0,28.0,1033.54
1778657128.447560,599616090938800506,1008,-1015.0,-25.0,-2.0,1015.31
1778657128.487560,599616090978800506,1008,-1016.0,-41.0,1.0,1016.83
1778657128.527560,599616091018800506,1008,-1032.0,-34.0,12.0,1032.63
1778657128.567560,599616091058800506,1008,-1033.0,-20.0,50.0,1034.4
1778657128.607560,599616091098800506,1008,-1034.0,-37.0,53.0,1036.02
1778657128.647560,599616091138800506,1008,-1019.0,-48.0,60.0,1021.89
1778657128.687560,599616091178800506,1008,-1017.0,-31.0,26.0,1017.8
1778657128.727560,599616091218800506,1008,-1016.0,-28.0,27.0,1016.74
1778657128.767560,599616091258800506,1008,-1020.0,-21.0,36.0,1020.85
1778657128.807560,599616091298800506,1008,-1016.0,-24.0,34.0,1016.85
1778657128.847560,599616091338800506,1008,-1016.0,-33.0,18.0,1016.7
1778657128.887560,599616091378800506,1008,-1016.0,-38.0,22.0,1016.95
1778657128.927560,599616091418800506,1008,-1017.0,-42.0,66.0,1020.0
1778657128.967560,599616091458800506,1008,-1026.0,0.0,70.0,1028.39
1778657129.007560,599616091498800506,1008,-1020.0,9.0,55.0,1021.52
1778657129.047560,599616091538800506,1008,-1023.0,37.0,53.0,1025.04
1778657129.087560,599616091578800506,1008,-1014.0,5.0,33.0,1014.55
1778657129.127560,599616091618800506,1008,-1019.0,-4.0,35.0,1019.61
1778657129.167560,599616091658800506,1008,-1018.0,-13.0,30.0,1018.52
1778657129.207560,599616091698800506,1008,-1023.0,-23.0,27.0,1023.61
1778657129.247560,599616091738800506,1008,-1017.0,-40.0,37.0,1018.46
1778657129.287560,599616091778800506,1008,-1019.0,-46.0,40.0,1020.82
1778657129.327560,599616091818800506,1008,-1022.0,-47.0,43.0,1023.98
1778657129.367560,599616091858800506,1008,-1019.0,-47.0,40.0,1020.87
1778657129.361464,599616091878009598,1044,-1021.0,-40.0,33.0,1022.32
1778657129.401464,599616091918009598,1044,-1019.0,-26.0,25.0,1019.64
1778657129.441464,599616091958009598,1044,-1021.0,-21.0,22.0,1021.45
1778657129.481464,599616091998009598,1044,-1024.0,-13.0,19.0,1024.26
1778657129.521464,599616092038009598,1044,-1020.0,-10.0,32.0,1020.55
1778657129.561464,599616092078009598,1044,-1022.0,-8.0,29.0,1022.44
1778657129.601464,599616092118009598,1044,-1014.0,-5.0,38.0,1014.72
1778657129.641464,599616092158009598,1044,-1014.0,-7.0,21.0,1014.24
1778657129.681464,599616092198009598,1044,-1019.0,-52.0,26.0,1020.66
